,car_type,location,brand,model,version,year,fuel_type,transmission_type,distance_driven,price
9146,-,Mumbai,Mahindra,XUV500,W8 2WD,2012,Diesel,Manual,"85,894 kms",5.25 Lakh
9147,-,Mumbai,Hyundai,Grand i10,CRDi Asta,2016,Diesel,Manual,"66,000 kms",4.95 Lakh
9148,-,Mumbai,Maruti,Ertiga,SHVS ZDI,2017,Diesel,Manual,"28,500 kms",8.65 Lakh
9149,-,Mumbai,Toyota,prado,Diesel VX,2011,Diesel,Automatic,"1,20,000 kms",40 Lakh
9150,-,Mumbai,Toyota,Innova Crysta,2.4 GX MT BSIV,2018,Diesel,Manual,"62,000 kms",16.4 Lakh
9151,-,Mumbai,Ford,Endeavour,3.2 Titanium AT 4X4,2018,Diesel,Automatic,"31,300 kms",29.95 Lakh
9152,-,Mumbai,Jaguar,XJ,3.0L,2012,Diesel,Automatic,"75,300 kms",27 Lakh
9153,-,Mumbai,Maruti,Ciaz,AT ZXi,2016,Petrol,Automatic,"1,00,001 kms",5.75 Lakh
9154,-,Mumbai,BMW,X5,xDrive 30d,2017,Diesel,Automatic,"66,000 kms",47 Lakh
9155,-,Mumbai,BMW,5 Series,520d Sedan,2012,Diesel,Automatic,"56,000 kms",14.25 Lakh
9156,-,Mumbai,BMW,X3,xDrive20d,2011,Diesel,Automatic,"45,000 kms",14.95 Lakh
9157,-,Mumbai,Maruti,Swift Dzire Tour,LXI,2017,Petrol,Manual,"90,000 kms",4 Lakh
9158,-,Mumbai,Mercedes-Benz,S-Class,S 350 CDIL,2011,Diesel,Automatic,"55,000 kms",16.5 Lakh
9159,-,Mumbai,Hyundai,i20,Magna Optional 1.2,2013,Petrol,Manual,"60,000 kms",3.25 Lakh
9160,-,Mumbai,BMW,X5,3.0d,2008,Diesel,Automatic,"61,000 kms",19.75 Lakh
9161,-,Mumbai,Hyundai,Santa Fe,2WD AT,2014,Diesel,Automatic,"1,41,800 kms",9.5 Lakh
9162,-,Mumbai,Toyota,Innova Crysta,2.4 G MT,2017,Diesel,Manual,"60,000 kms",15.75 Lakh
9163,-,Mumbai,Toyota,Innova,2.5 G (Diesel) 8 Seater BS IV,2009,Diesel,Manual,"91,001 kms",4.95 Lakh
9164,-,Mumbai,Kia,Seltos,HTX Plus D,2019,Diesel,Manual,"53,000 kms",15.75 Lakh
9165,-,Mumbai,Hyundai,Grand i10,Magna,2016,Petrol,Manual,"7,000 kms",4.45 Lakh
9166,-,Mumbai,Audi,A4,1.8 TFSI Premium Plus,2012,Petrol,Automatic,"60,000 kms",9.75 Lakh
9167,-,Mumbai,Audi,Q7,45 TDI Quattro Technology,2018,Diesel,Automatic,"19,239 kms",75 Lakh
9168,-,Mumbai,Renault,Duster,Petrol RxE,2013,Petrol,Manual,"12,000 kms",5.15 Lakh
9169,-,Mumbai,Hyundai,i10,Sportz AT,2011,Petrol,Automatic,"56,311 kms",2.6 Lakh
9170,-,Mumbai,Toyota,Innova,2.5 GX (Diesel) 8 Seater,2015,Diesel,Manual,"53,070 kms",11.25 Lakh
9171,-,Mumbai,Hyundai,Creta,1.6 CRDi AT SX Plus,2016,Diesel,Automatic,"71,451 kms",10.5 Lakh
9172,-,Mumbai,BMW,X1,sDrive20d,2013,Diesel,Automatic,"41,000 kms",12.8 Lakh
9173,-,Mumbai,Toyota,Innova,2.5 G (Diesel) 8 Seater BS IV,2008,Diesel,Manual,"99,000 kms",4.35 Lakh
9174,-,Mumbai,Nissan,Sunny,Diesel XV,2012,Diesel,Manual,"44,584 kms",3.75 Lakh
9175,-,Mumbai,Hyundai,Grand i10,Asta Option,2014,Petrol,Manual,"67,731 kms",4.29 Lakh
9176,-,Mumbai,Mercedes-Benz,B Class,B180 Sports,2013,Petrol,Automatic,"56,000 kms",11.5 Lakh
9177,-,Mumbai,Honda,City,V MT,2018,Petrol,Manual,"58,000 kms",8.51 Lakh
9178,-,Mumbai,Honda,City,i VTEC CVT SV,2014,Petrol,Automatic,"65,000 kms",5.95 Lakh
9179,-,Mumbai,Maruti,Ertiga,ZDI Plus,2019,Diesel,Manual,"27,000 kms",12.75 Lakh
9180,-,Mumbai,Maruti,Ciaz,1.3 Sigma,2016,Diesel,Manual,"72,000 kms",6.5 Lakh
9181,-,Mumbai,Toyota,Innova Crysta,2.4 GX MT 8S BSIV,2018,Diesel,Manual,"39,000 kms",16.45 Lakh
9182,-,Mumbai,Jeep,Compass,2.0 Limited,2017,Diesel,Manual,"56,800 kms",13.9 Lakh
9183,-,Mumbai,Tata,Nexon,1.2 Revotron XT,2018,Petrol,Manual,"15,701 kms",7.75 Lakh
9184,-,Mumbai,BMW,X5,xDrive 30d Design Pure Experience 5 Seater,2018,Diesel,Automatic,"21,000 kms",56.75 Lakh
9185,-,Mumbai,Hyundai,i10,Sportz AT,2011,Petrol,Automatic,"44,000 kms",2.85 Lakh
9186,-,Mumbai,Hyundai,i20,Asta 1.2,2016,Petrol,Manual,"32,907 kms",6.75 Lakh
9187,-,Mumbai,Toyota,Fortuner,4x2 Manual,2013,Diesel,Manual,"1,15,000 kms",13.75 Lakh
9188,-,Mumbai,Honda,City,i VTEC S,2014,Petrol,Manual,"60,262 kms",5.04 Lakh
9189,-,Mumbai,Mercedes-Benz,E-Class,E350 CDI,2014,Diesel,Automatic,"94,000 kms",19 Lakh
9190,-,Mumbai,Mini,Cooper Countryman,D,2015,Diesel,Automatic,"34,000 kms",18.1 Lakh
9191,-,Mumbai,Hyundai,Elantra,1.6 SX,2016,Diesel,Manual,"46,000 kms",11.95 Lakh
9192,-,Mumbai,Land,Rover Discovery Sport,TD4 HSE,2016,Diesel,Automatic,"82,000 kms",32.5 Lakh
9193,-,Mumbai,Mercedes-Benz,New C-Class,C 250d Avantgarde Edition C,2011,Diesel,Automatic,"60,000 kms",11.75 Lakh
9194,-,Mumbai,Audi,Q7,3.0 TDI Quattro Premium Plus,2012,Diesel,Automatic,"84,000 kms",17.95 Lakh
9195,-,Mumbai,Audi,A4,2.0 TDI,2012,Diesel,Automatic,"55,001 kms",10.45 Lakh
9196,-,Mumbai,Mercedes-Benz,E-Class,E200 CGI Blue Efficiency,2012,Petrol,Automatic,"65,000 kms",11.25 Lakh
9197,-,Mumbai,Volkswagen,Polo,Diesel Highline 1.2L,2011,Diesel,Manual,"84,000 kms",2.5 Lakh
9198,-,Mumbai,Honda,Mobilio,RS i-DTEC,2015,Diesel,Manual,"24,900 kms",6.6 Lakh
9199,-,Mumbai,Audi,A4,2.0 TDI,2014,Diesel,Automatic,"48,000 kms",16 Lakh
9200,-,Mumbai,Hyundai,Xcent,1.2 CRDi E,2016,Diesel,Manual,"65,000 kms",4.25 Lakh
9201,-,Mumbai,Maruti,Swift,1.3 ZXI,2010,Petrol,Manual,"56,668 kms",3 Lakh
9202,-,Mumbai,Mahindra,Xylo,D4 BSIII,2013,Diesel,Manual,"1,40,000 kms",3.45 Lakh
9203,-,Mumbai,Mahindra,XUV500,W8 FWD,2012,Diesel,Manual,"75,000 kms",4.5 Lakh
9204,-,Mumbai,Hyundai,Grand i10,Sportz 1.2 AT,2010,Petrol,Automatic,"47,123 kms",2.45 Lakh
9205,-,Mumbai,Mercedes-Benz,New C-Class,C 250 CDI Elegance,2011,Diesel,Automatic,"80,400 kms",8.65 Lakh
9206,-,Mumbai,Audi,Q7,3.0 TDI quattro,2008,Diesel,Automatic,"81,000 kms",8.5 Lakh
9207,-,Mumbai,Mercedes-Benz,A Class,A180 CDI,2015,Diesel,Automatic,"61,000 kms",13.75 Lakh
9208,-,Mumbai,Maruti,Ciaz,AT VXi Plus,2015,Petrol,Automatic,"35,948 kms",6.75 Lakh
9209,-,Mumbai,Maruti,Wagon R Stingray,AMT VXI,2017,Petrol,Automatic,"21,200 kms",4.75 Lakh
9210,-,Mumbai,Maruti,Swift,Ldi BSIII,2008,Diesel,Manual,"1,00,000 kms",2.55 Lakh
9211,-,Mumbai,Maruti,Vitara Brezza,ZDi Plus Dual Tone,2016,Diesel,Manual,"42,000 kms",8.45 Lakh
9212,-,Mumbai,Mercedes-Benz,CLA,200 CDI Sport,2016,Diesel,Automatic,"56,000 kms",19.25 Lakh
9213,-,Mumbai,Toyota,Etios Liva,G,2011,Petrol,Manual,"62,000 kms",2.9 Lakh
9214,-,Mumbai,Hyundai,i20,Magna 1.4 CRDi,2014,Diesel,Manual,"72,104 kms",4.8 Lakh
9215,-,Mumbai,Ford,Ecosport,1.5 Petrol Titanium BSIV,2018,Petrol,Manual,"12,000 kms",8.25 Lakh
9216,-,Mumbai,Toyota,Corolla Altis,G MT,2015,Petrol,Manual,"45,000 kms",8.45 Lakh
9217,-,Mumbai,Renault,Triber,RXZ BSIV,2019,Petrol,Manual,"8,500 kms",6.45 Lakh
9218,-,Mumbai,BMW,X1,sDrive20d,2011,Diesel,Automatic,"55,000 kms",8.9 Lakh
9219,-,Mumbai,Renault,Pulse,RxL,2013,Diesel,Manual,"57,000 kms",2.95 Lakh
9220,-,Mumbai,BMW,5 Series,530i M Sport,2019,Petrol,Automatic,"13,500 kms",57.5 Lakh
9221,-,Mumbai,Mercedes-Benz,A Class,A200 CDI,2015,Diesel,Automatic,"42,000 kms",13.75 Lakh
9222,-,Mumbai,Maruti,Swift,VDI,2014,Diesel,Manual,"61,078 kms",5.25 Lakh
9223,-,Mumbai,Maruti,Wagon R,LXI CNG,2013,CNG,Manual,"78,000 kms",3.15 Lakh
9224,-,Mumbai,Datsun,RediGO,1.0 T Option,2017,Petrol,Manual,"13,000 kms",2.95 Lakh
9225,-,Mumbai,Honda,City,GXi,2008,Petrol,Manual,"67,888 kms",2.15 Lakh
9226,-,Mumbai,BMW,X1,sDrive 20d xLine,2013,Diesel,Automatic,"50,000 kms",12.75 Lakh
9227,-,Mumbai,Maruti,Alto K10,LXI,2012,Petrol,Manual,"34,002 kms",2.2 Lakh
9228,-,Mumbai,Hyundai,Grand i10,Magna 1.1,2010,Petrol,Manual,"41,000 kms",2.15 Lakh
9229,-,Mumbai,Toyota,Innova,2.5 V Diesel 8-seater,2007,Diesel,Manual,"1,66,000 kms",4.95 Lakh
9230,-,Mumbai,Nissan,Sunny,Diesel XV,2014,Diesel,Manual,"70,000 kms",4.25 Lakh
9231,-,Mumbai,Toyota,Innova,2.5 V Diesel 7-seater,2008,Diesel,Manual,"1,48,500 kms",4 Lakh
9232,-,Mumbai,Mahindra,Scorpio,1.99 S6 Plus,2015,Diesel,Manual,"33,858 kms",8.75 Lakh
9233,-,Mumbai,Honda,City,i VTEC V,2010,Petrol,Manual,"54,000 kms",2.15 Lakh
9234,-,Mumbai,Hyundai,i20,Sportz 1.4 CRDi,2013,Diesel,Manual,"37,500 kms",3.95 Lakh
9235,-,Mumbai,Hyundai,EON,Era Plus,2013,Petrol,Manual,"15,000 kms",2.2 Lakh
9236,-,Mumbai,Maruti,Swift Dzire,VXi,2009,Petrol,Manual,"42,000 kms",2.55 Lakh
9237,-,Mumbai,Mercedes-Benz,SLC,43 AMG,2016,Petrol,Automatic,"9,000 kms",70 Lakh
9238,-,Mumbai,Honda,Amaze,VX i DTEC,2018,Diesel,Manual,"33,522 kms",7.75 Lakh
9239,-,Mumbai,Maruti,SX4,Zxi BSIII,2008,Petrol,Manual,"73,000 kms",1.95 Lakh
9240,-,Mumbai,Mahindra,XUV500,W8 FWD,2014,Diesel,Manual,"1,36,020 kms",7.25 Lakh
9241,-,Mumbai,Volkswagen,Polo,GT TSI,2014,Petrol,Automatic,"71,000 kms",7.5 Lakh
9242,-,Mumbai,Maruti,Swift Dzire,VXI AT Optional,2016,Petrol,Automatic,"24,000 kms",5.99 Lakh
9243,-,Mumbai,Maruti,Ciaz,Zeta Diesel,2017,Diesel,Manual,"92,600 kms",6.94 Lakh
9244,-,Mumbai,Mahindra,Scorpio,VLX 2WD AIRBAG BSIV,2013,Diesel,Manual,"57,000 kms",6.5 Lakh
9245,-,Mumbai,Hyundai,Santa Fe,4WD AT,2015,Diesel,Automatic,"75,000 kms",13.95 Lakh
9246,-,Mumbai,Maruti,Swift,VDI,2011,Diesel,Manual,"74,911 kms",3.51 Lakh
9247,-,Mumbai,Audi,A6,2.0 TDI Premium Plus,2013,Diesel,Automatic,"23,000 kms",16.45 Lakh
9248,-,Mumbai,Maruti,Ciaz,AT ZXi,2016,Petrol,Automatic,"53,667 kms",7.15 Lakh
9249,-,Mumbai,Renault,Duster,110PS Diesel RxL Explore,2016,Diesel,Manual,"53,500 kms",6.45 Lakh
9250,-,Mumbai,Maruti,Baleno,1.3 Alpha,2018,Diesel,Manual,"45,000 kms",7.5 Lakh
9251,-,Mumbai,Toyota,Fortuner,2.8 2WD AT,2017,Diesel,Automatic,"54,000 kms",30.75 Lakh
9252,-,Mumbai,Toyota,Innova,2.5 V Diesel 8-seater,2011,Diesel,Manual,"1,58,000 kms",5.95 Lakh
9253,-,Mumbai,BMW,5 Series,520d Luxury Line,2020,Diesel,Automatic,"9,500 kms",56 Lakh
9254,-,Mumbai,Maruti,Ciaz,Alpha,2019,Petrol,Manual,"10,000 kms",9.21 Lakh
9255,-,Mumbai,Maruti,Zen Estilo,VXI BSIII,2008,Petrol,Manual,"25,700 kms","90,000"
9256,-,Mumbai,Honda,City,1.5 V AT,2011,Petrol,Automatic,"36,000 kms",3.95 Lakh
9257,-,Mumbai,Honda,City,1.5 S MT,2011,Petrol,Manual,"41,000 kms",3.65 Lakh
9258,-,Mumbai,Lexus,LX,SUV,2001,Diesel,Automatic,"1,51,000 kms",25 Lakh
9259,-,Mumbai,Tata,Tiago,1.2 Revotron XM,2018,Petrol,Manual,"11,979 kms",4.75 Lakh
9260,-,Mumbai,Maruti,Ertiga,VDI,2012,Diesel,Manual,"90,000 kms",5.5 Lakh
9261,-,Mumbai,Mercedes-Benz,S-Class,S 500,2012,Petrol,Automatic,"56,051 kms",18.5 Lakh
9262,-,Mumbai,Hyundai,i20,1.2 Spotz,2018,Petrol,Manual,"18,037 kms",7.35 Lakh
9263,-,Mumbai,Nissan,Sunny,XL,2012,Petrol,Manual,"34,800 kms",3.25 Lakh
9264,-,Mumbai,Toyota,Corolla Altis,1.8 J,2010,Petrol,Manual,"79,232 kms",3.49 Lakh
9265,-,Mumbai,Toyota,Innova Crysta,2.8 GX AT 8S BSIV,2019,Diesel,Automatic,"20,560 kms",20.5 Lakh
9266,-,Mumbai,Maruti,Wagon R,AMT VXI,2017,Petrol,Automatic,"26,202 kms",4.55 Lakh
9267,-,Mumbai,Mercedes-Benz,M-Class,ML 350 4Matic,2011,Diesel,Automatic,"39,200 kms",17.96 Lakh
9268,-,Mumbai,Toyota,Innova,2.5 G (Diesel) 7 Seater BS IV,2009,Diesel,Manual,"1,70,000 kms",3.96 Lakh
9269,-,Mumbai,Honda,City,i VTEC CVT VX,2015,Petrol,Automatic,"48,000 kms",7.6 Lakh
9270,-,Mumbai,Skoda,Superb,Style 1.8 TSI AT,2016,Petrol,Automatic,"36,000 kms",16.9 Lakh
9271,-,Mumbai,Hyundai,i20,1.2 Sportz,2011,Petrol,Manual,"63,000 kms",2.65 Lakh
9272,-,Mumbai,Maruti,Ertiga,VDI,2012,Diesel,Manual,"73,000 kms",5.9 Lakh
9273,-,Mumbai,Hyundai,i20,Magna 1.4 CRDi (Diesel),2013,Diesel,Manual,"78,000 kms",3.89 Lakh
9274,-,Mumbai,Mahindra,Scorpio,VLX 2WD BSIV,2012,Diesel,Manual,"89,000 kms",5.69 Lakh
9275,-,Mumbai,Maruti,Swift Dzire,VXI,2011,Petrol,Manual,"13,500 kms",3.49 Lakh
9276,-,Mumbai,Maruti,Ertiga,CNG VXI BSIV,2016,CNG,Manual,"55,000 kms",7.75 Lakh
9277,-,Mumbai,Maruti,SX4 S Cross,DDiS 200 Zeta,2016,Diesel,Manual,"60,000 kms",7.35 Lakh
9278,-,Mumbai,Volkswagen,Ameo,1.5 TDI Highline AT,2016,Diesel,Automatic,"55,093 kms",5.85 Lakh
9279,-,Mumbai,BMW,X1,xDrive 20d xLine,2014,Diesel,Automatic,"60,000 kms",14.5 Lakh
9280,-,Mumbai,Honda,City,Corporate Edition,2012,Petrol,Manual,"71,006 kms",3.95 Lakh
9281,-,Mumbai,Hyundai,Creta,1.6 SX Option,2015,Petrol,Manual,"49,000 kms",7.95 Lakh
9282,-,Mumbai,Hyundai,i10,Sportz AT,2010,Petrol,Automatic,"57,000 kms",3.15 Lakh
9283,-,Mumbai,BMW,X1,sDrive20d Expedition,2016,Diesel,Automatic,"48,000 kms",21.9 Lakh
9284,-,Mumbai,Mercedes-Benz,GLA,Aero Edition,2019,Petrol,Automatic,"11,500 kms",31 Lakh
9285,-,Mumbai,Maruti,Ciaz,VXi Plus,2014,Petrol,Manual,"23,500 kms",5.5 Lakh
9286,-,Mumbai,Ford,Figo,1.2P Trend MT,2015,Petrol,Manual,"29,000 kms",3.35 Lakh
9287,-,Mumbai,Nissan,Sunny,XL,2014,Petrol,Manual,"20,500 kms",4.25 Lakh
9288,-,Mumbai,Tata,Tiago,1.2 Revotron XT,2017,Petrol,Manual,"18,000 kms",4.1 Lakh
9289,-,Mumbai,Hyundai,Verna,1.6 EX VTVT,2013,Petrol,Manual,"46,000 kms",4.5 Lakh
9290,-,Mumbai,BMW,3 Series,320d Sport Line,2015,Diesel,Automatic,"51,000 kms",17.5 Lakh
9291,-,Mumbai,Toyota,Camry,Hybrid,2014,Petrol,Automatic,"83,000 kms",13.95 Lakh
9292,-,Mumbai,Tata,Altroz,XZ,2020,Petrol,Manual,"3,000 kms",7.75 Lakh
9293,-,Mumbai,Volkswagen,Polo,1.5 TDI Comfortline,2017,Diesel,Manual,"48,000 kms",5.5 Lakh
9294,-,Mumbai,Ford,Ecosport,1.5 Ti VCT AT Titanium BE BSIV,2016,Petrol,Automatic,"31,745 kms",6.95 Lakh
9295,-,Mumbai,Hyundai,EON,Magna Plus,2014,Petrol,Manual,"54,485 kms",2.45 Lakh
9296,-,Mumbai,Toyota,Innova,2.5 G (Diesel) 7 Seater BS IV,2011,Diesel,Manual,"1,02,804 kms",6.5 Lakh
9297,-,Mumbai,Maruti,Swift Dzire,VXi,2010,Petrol,Manual,"76,090 kms",2.85 Lakh
9298,-,Mumbai,Honda,Jazz,VX,2016,Petrol,Manual,"30,111 kms",6 Lakh
9299,-,Mumbai,Maruti,Swift Dzire,VXI,2009,Petrol,Manual,"81,900 kms",2.7 Lakh
9300,-,Mumbai,Honda,City,i VTEC CVT VX,2016,Petrol,Automatic,"53,600 kms",8.45 Lakh
9301,-,Mumbai,Hyundai,Grand i10,Magna,2016,Petrol,Manual,"11,592 kms",3.95 Lakh
9302,-,Mumbai,Volkswagen,Vento,Petrol Highline AT,2013,Petrol,Automatic,"54,000 kms",4.25 Lakh
9303,-,Mumbai,Jeep,Compass,1.4 Limited Option,2018,Petrol,Automatic,"30,000 kms",15.71 Lakh
9304,-,Mumbai,Honda,City,i-VTEC CVT ZX,2018,Petrol,Automatic,"47,771 kms",10.51 Lakh
9305,-,Mumbai,Skoda,Superb,Elegance 1.8 TSI AT,2015,Petrol,Automatic,"61,000 kms",8.98 Lakh
9306,-,Mumbai,Honda,Jazz,Select Edition,2011,Petrol,Manual,"72,000 kms",2.75 Lakh
9307,-,Mumbai,Toyota,Innova,2.5 G (Diesel) 8 Seater,2011,Diesel,Manual,"96,000 kms",6.55 Lakh
9308,-,Mumbai,Volkswagen,Polo,1.5 TDI Comfortline,2017,Diesel,Manual,"48,000 kms",5.5 Lakh
9309,-,Mumbai,Toyota,Innova Crysta,2.4 ZX MT,2016,Diesel,Manual,"1,10,890 kms",16.29 Lakh
9310,-,Mumbai,Mercedes-Benz,E-Class,E250 CDI Elegance,2011,Diesel,Automatic,"61,400 kms",12 Lakh
9311,-,Mumbai,Hyundai,Creta,SX Opt IVT,2020,Petrol,Automatic,"8,000 kms",20.19 Lakh
9312,-,Mumbai,Mercedes-Benz,GLA Class,200 Sport,2019,Petrol,Automatic,"8,000 kms",28.49 Lakh
9313,-,Mumbai,BMW,X5,xDrive 30d,2014,Diesel,Automatic,"30,000 kms",39.5 Lakh
9314,-,Mumbai,Mercedes-Benz,M-Class,ML 250 CDI,2012,Diesel,Automatic,"51,000 kms",21 Lakh
9315,-,Mumbai,Audi,Q3,2.0 TDI Quattro Premium Plus,2015,Diesel,Automatic,"23,000 kms",20.75 Lakh
9316,-,Mumbai,Jeep,Compass,1.4 Limited Option,2018,Petrol,Automatic,"30,000 kms",15.71 Lakh
9317,-,Mumbai,Honda,City,i-VTEC CVT ZX,2018,Petrol,Automatic,"47,771 kms",10.51 Lakh
9318,-,Mumbai,Maruti,Ciaz,1.3 Zeta,2018,Diesel,Manual,"21,262 kms",8.18 Lakh
9319,-,Mumbai,Mahindra,Scorpio,VLX 2WD 7S BSIV,2010,Diesel,Manual,"87,000 kms",3.85 Lakh
9320,-,Mumbai,Maruti,Wagon R,LXI,2012,Petrol,Manual,"55,000 kms",2.3 Lakh
9321,-,Mumbai,Maruti,Swift,Vdi BSIII,2008,Diesel,Manual,"23,992 kms",2.29 Lakh
9322,-,Mumbai,Mahindra,Bolero Power Plus,SLE,2016,Diesel,Manual,"79,962 kms",5.55 Lakh
9323,-,Mumbai,Maruti,Swift,VXI BSIII,2005,Petrol,Manual,"87,116 kms",1.48 Lakh
9324,-,Mumbai,Volkswagen,Polo,Diesel Trendline 1.2L,2012,Diesel,Manual,"96,047 kms",2.78 Lakh
9325,-,Mumbai,Mercedes-Benz,GLA Class,200 Sport,2019,Petrol,Automatic,"8,000 kms",28.49 Lakh
9326,-,Mumbai,BMW,X5,xDrive 30d,2014,Diesel,Automatic,"30,000 kms",39.5 Lakh
9327,-,Mumbai,Mercedes-Benz,M-Class,ML 250 CDI,2012,Diesel,Automatic,"51,000 kms",21 Lakh
9328,-,Mumbai,Audi,Q3,2.0 TDI Quattro Premium Plus,2015,Diesel,Automatic,"23,000 kms",20.75 Lakh
9329,-,Mumbai,BMW,X1,sDrive20d,2011,Diesel,Automatic,"91,000 kms",7.95 Lakh
9330,-,Mumbai,Honda,Amaze,S i-Vtech,2014,Petrol,Manual,"56,000 kms",4.35 Lakh
9331,-,Mumbai,Mahindra,Scorpio,M2DI,2009,Diesel,Manual,"90,000 kms",3.25 Lakh
9332,-,Mumbai,Mahindra,XUV500,W8 2WD,2014,Diesel,Manual,"1,36,500 kms",6.98 Lakh
9333,-,Mumbai,Toyota,Etios,J,2013,Petrol,Manual,"22,000 kms",3.25 Lakh
9334,-,Mumbai,Honda,City,i DTEC SV,2014,Diesel,Manual,"65,000 kms",4.9 Lakh
9335,-,Mumbai,Honda,Civic,1.8 V AT,2010,Petrol,Automatic,"1,05,000 kms",2.95 Lakh
9336,-,Mumbai,Maruti,Wagon R,LXI CNG,2013,CNG,Manual,"55,000 kms",3.15 Lakh
9337,-,Mumbai,Audi,Q3,30 TFSI Premium FWD,2017,Petrol,Automatic,"8,000 kms",30 Lakh
9338,-,Mumbai,Maruti,Ciaz,Zeta,2018,Petrol,Manual,"40,778 kms",7.5 Lakh
9339,-,Mumbai,Toyota,Fortuner,4x2 4 Speed AT,2012,Diesel,Automatic,"55,000 kms",11.75 Lakh
9340,-,Mumbai,Mercedes-Benz,New C-Class,C 220 CDI Elegance AT,2014,Diesel,Automatic,"1,10,000 kms",10.5 Lakh
9341,-,Mumbai,Hyundai,Verna,VTVT 1.6 AT SX Option,2018,Petrol,Automatic,"25,000 kms",10.8 Lakh
9342,-,Mumbai,Renault,Lodgy,85PS RxZ,2015,Diesel,Manual,"17,000 kms",5.75 Lakh
9343,-,Mumbai,Skoda,Rapid,1.6 MPI Ambition,2012,Petrol,Manual,"37,000 kms",3.45 Lakh
9344,-,Mumbai,Ford,Ecosport,1.5 Ti VCT AT Titanium,2015,Petrol,Automatic,"44,000 kms",6.45 Lakh
9345,-,Mumbai,Honda,Brio,1.2 S MT,2017,Petrol,Manual,"39,360 kms",4.71 Lakh
9346,-,Mumbai,Maruti,Wagon R,AMT VXI,2018,Petrol,Automatic,"25,000 kms",4.65 Lakh
9347,-,Mumbai,Hyundai,i20,Magna,2013,Petrol,Manual,"58,000 kms",3.65 Lakh
9348,-,Mumbai,BMW,7 Series,730Ld Sedan,2011,Diesel,Automatic,"53,000 kms",18 Lakh
9349,-,Mumbai,Maruti,Vitara Brezza,ZDi Plus Dual Tone,2016,Diesel,Manual,"88,000 kms",8.25 Lakh
9350,-,Mumbai,Maruti,Ertiga,VXI,2013,Petrol,Manual,"50,000 kms",5.49 Lakh
9351,-,Mumbai,Mercedes-Benz,A Class,A180 CDI,2013,Diesel,Automatic,"60,000 kms",11.8 Lakh
9352,-,Mumbai,Honda,BR-V,i-VTEC V CVT,2016,Petrol,Automatic,"45,000 kms",8.11 Lakh
9353,-,Mumbai,Chevrolet,Enjoy,Petrol LS 8 Seater,2014,Petrol,Manual,"30,560 kms",2.79 Lakh
9354,-,Mumbai,Maruti,Ertiga,SHVS VDI,2017,Diesel,Manual,"51,000 kms",8 Lakh
9355,-,Mumbai,Honda,WR-V,i-VTEC VX,2017,Petrol,Manual,"27,000 kms",7.75 Lakh
9356,-,Mumbai,BMW,5 Series,520d Sedan,2012,Diesel,Automatic,"71,000 kms",13.25 Lakh
9357,-,Mumbai,Volkswagen,Vento,Diesel Highline,2011,Diesel,Manual,"79,000 kms",3.59 Lakh
9358,-,Mumbai,Maruti,Celerio,VXI AT,2014,Petrol,Automatic,"47,123 kms",3.75 Lakh
9359,-,Mumbai,Maruti,Swift,1.3 VXi,2011,Petrol,Manual,"22,000 kms",2.85 Lakh
9360,-,Mumbai,Nissan,Micra,XV CVT,2015,Petrol,Automatic,"28,000 kms",4.4 Lakh
9361,-,Mumbai,Maruti,Swift Dzire,VXi AT,2016,Petrol,Automatic,"34,900 kms",4.95 Lakh
9362,-,Mumbai,Mercedes-Benz,S-Class,S 350 d,2018,Diesel,Automatic,"20,000 kms",89.99 Lakh
9363,-,Mumbai,Hyundai,Verna,1.6 SX VTVT (O),2011,Petrol,Manual,"64,000 kms",3.85 Lakh
9364,-,Mumbai,Mahindra,Bolero,SLE BSIII,2014,Diesel,Manual,"71,000 kms",4.85 Lakh
9365,-,Mumbai,Hyundai,i20 Active,1.4 SX,2015,Diesel,Manual,"29,500 kms",6.65 Lakh
9366,-,Mumbai,Maruti,Eeco,CNG 5 Seater AC,2013,CNG,Manual,"92,310 kms",3.55 Lakh
9367,-,Mumbai,Mercedes-Benz,GLS,350d 4MATIC,2018,Diesel,Automatic,"48,000 kms",74.5 Lakh
9368,-,Mumbai,Hyundai,Creta,1.6 CRDi SX Option,2016,Diesel,Manual,"82,000 kms",9 Lakh
9369,-,Mumbai,Tata,Nano,LX,2010,Petrol,Manual,"31,503 kms","85,999"
9370,-,Mumbai,Toyota,Innova,2.5 VX (Diesel) 8 Seater BS IV,2014,Diesel,Manual,"69,000 kms",9.95 Lakh
9371,-,Mumbai,Skoda,Octavia,Ambition 2.0 TDI MT,2015,Diesel,Manual,"56,302 kms",10.99 Lakh
9372,-,Mumbai,Skoda,Rapid,1.6 TDI Ambition Plus Alloy,2012,Diesel,Manual,"77,000 kms",3.15 Lakh
9373,-,Mumbai,Mercedes-Benz,E-Class,E 200 CGI Avantgarde,2010,Petrol,Manual,"55,000 kms",10.5 Lakh
9374,-,Mumbai,Hyundai,Verna,1.4 VTVT,2011,Petrol,Manual,"67,000 kms",3.65 Lakh
9375,-,Mumbai,Mahindra,XUV500,W8 AWD,2012,Diesel,Manual,"1,12,438 kms",5.71 Lakh
9376,-,Mumbai,Volkswagen,Polo,Diesel Comfortline 1.2L,2013,Diesel,Manual,"49,074 kms",3.75 Lakh
9377,-,Mumbai,Hyundai,Grand i10,Asta Option,2015,Petrol,Manual,"43,895 kms",4.15 Lakh
